BIL,SITC,PRODUCT DESCRIPTION,Jan 2000,Feb 2000,Mar 2000,Apr 2000,May 2000,Jun 2000,Jul 2000,Aug 2000,Sep 2000,Oct 2000,Nov 2000,Dec 2000,Jan 2001,Feb 2001,Mar 2001,Apr 2001,May 2001,Jun 2001,Jul 2001,Aug 2001,Sep 2001,Oct 2001,Nov 2001,Dec 2001,Jan 2002,Feb 2002,Mar 2002,Apr 2002,May 2002,Jun 2002,Jul 2002,Aug 2002,Sep 2002,Oct 2002,Nov 2002,Dec 2002,Jan 2003,Feb 2003,Mar 2003,Apr 2003,May 2003,Jun 2003,Jul 2003,Aug 2003,Sep 2003,Oct 2003,Nov 2003,Dec 2003,Jan 2004,Feb 2004,Mar 2004,Apr 2004,May 2004,Jun 2004,Jul 2004,Aug 2004,Sep 2004,Oct 2004,Nov 2004,Dec 2004,Jan 2005,Feb 2005,Mar 2005,Apr 2005,May 2005,Jun 2005,Jul 2005,Aug 2005,Sep 2005,Oct 2005,Nov 2005,Dec 2005,Jan 2006,Feb 2006,Mar 2006,Apr 2006,May 2006,Jun 2006,Jul 2006,Aug 2006,Sep 2006,Oct 2006,Nov 2006,Dec 2006,Jan 2007,Feb 2007,Mar 2007,Apr 2007,May 2007,Jun 2007,Jul 2007,Aug 2007,Sep 2007,Oct 2007,Nov 2007,Dec 2007,Jan 2008,Feb 2008,Mar 2008,Apr 2008,May 2008,Jun 2008,Jul 2008,Aug 2008,Sep 2008,Oct 2008,Nov 2008,Dec 2008,Jan 2009,Feb 2009,Mar 2009,Apr 2009,May 2009,Jun 2009,Jul 2009,Aug 2009,Sep 2009,Oct 2009,Nov 2009,Dec 2009,Jan 2010,Feb 2010,Mar 2010,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023
1,0,FOOD,"846,099,009","830,343,028","916,847,192","902,658,686","998,721,851","912,421,156","943,803,644","936,668,912","1,010,042,988","1,053,360,696","982,309,825","1,059,836,120","1,000,678,835","977,962,266","931,108,312","938,563,839","1,089,869,896","1,029,817,569","954,133,170","1,034,258,649","1,036,878,312","1,124,235,746","1,067,494,850","1,091,952,831","1,092,015,086","851,369,244","1,038,511,131","1,032,066,729","996,594,785","941,611,765","1,128,266,920","1,004,156,211","1,067,077,977","1,162,427,932","1,203,712,015","921,569,677","1,202,577,527","871,309,670","1,109,637,525","883,932,738","931,179,513","960,067,111","1,106,935,635","843,098,442","963,707,116","1,217,635,124","1,196,179,710","1,441,387,094","1,351,476,313","1,063,270,886","1,286,647,208","1,401,939,326","1,239,866,057","1,470,493,201","1,449,482,611","1,437,291,495","1,424,039,514","1,518,507,087","1,322,851,799","1,516,207,549","1,529,794,190","1,140,178,872","1,464,390,135","1,693,925,472","1,226,076,065","1,568,560,633","1,575,732,681","1,357,424,380","1,497,565,628","1,674,862,101","1,365,962,053","1,685,697,044","1,475,040,809","1,393,848,279","1,609,911,820","1,752,884,830","1,650,607,954","1,666,700,845","1,564,581,590","1,802,519,869","1,900,144,255","1,672,545,434","1,708,812,420","1,770,344,344","1,854,875,338","1,640,785,514","1,979,927,009","1,875,505,571","1,789,932,610","1,880,421,057","1,762,982,901","2,328,786,914","2,207,031,286","2,049,071,188","1,950,867,611","2,095,667,996","2,249,332,724","2,141,070,124","2,126,888,780","2,411,500,110","2,345,244,053","2,497,363,290","3,032,413,870","2,404,578,639","2,257,600,236","1,889,086,620","2,134,327,521","2,479,854,720","2,204,213,752","1,861,921,722","2,302,641,917","2,247,120,820","2,221,490,522","2,046,973,503","2,493,769,506","2,199,972,585","2,222,967,513","2,399,792,374","2,130,757,155","2,400,499,163","2,600,360,909","2,007,992,743","2,434,839,846","2,632,139,078","2,364,721,326","2,642,802,492","2,780,054,059","2,390,701,900","2,448,625,743","2,315,749,432","2,792,803,926","2,841,968,556","2,715,166,128","2,237,860,949","2,670,584,894","2,946,477,668","2,909,747,006","2,657,855,190","3,340,068,672","2,811,016,450","2,911,267,224","2,761,123,373","3,127,201,024","3,404,149,851","2,971,039,482","2,630,514,377","2,898,189,318","2,858,601,260","3,026,228,211","3,055,428,468","2,867,958,287","3,153,499,924","3,065,036,894","3,254,928,627","3,136,884,092","3,172,197,844","3,024,862,855","2,521,610,855","3,238,917,582","3,055,510,130","3,408,218,954","2,768,494,653","3,474,786,840","3,288,452,427","3,472,837,175","3,548,012,463","3,445,566,368","3,610,089,732","3,861,978,956","3,085,466,347","3,359,734,415","3,245,695,902","3,812,961,160","3,620,084,671","3,370,290,533","3,877,515,677","3,322,208,566","3,885,595,069","3,342,400,973","3,858,698,029","3,775,777,748","3,255,047,678","3,562,183,291","3,570,287,439","3,586,721,496","3,671,422,585","3,563,165,260","3,660,877,845","4,048,832,938","4,374,691,473","3,798,522,070","4,475,945,042","4,163,593,028","3,537,151,419","4,143,094,034","3,558,230,699","3,564,708,145","3,747,489,443","3,444,093,288","4,056,947,069","4,022,059,267","3,875,609,068","4,315,024,505","4,337,812,406","4,300,048,596","4,044,910,324","4,750,126,246","4,080,441,338","4,804,254,630","4,009,886,913","4,051,405,563","4,487,166,439","3,850,459,543","4,524,254,531","4,440,072,901","3,945,192,926","4,492,156,449","3,604,423,679","4,046,419,045","4,127,306,143","4,172,719,735","4,210,616,906","4,122,567,655","4,462,932,119","4,070,600,538","4,293,741,010","4,266,948,940","4,302,866,678","4,775,700,242","3,447,990,134","4,346,093,747","4,558,448,487","4,313,849,420","3,883,836,055","4,518,101,814","4,343,765,780","3,925,855,392","4,365,367,102","4,212,909,084","4,771,322,515","4,523,331,353","4,376,382,747","5,295,941,582","4,538,174,396","4,304,048,114","4,707,892,497","4,346,279,174","4,689,756,140","4,514,461,435","4,648,268,562","4,651,892,563","4,878,574,154","4,709,109,581","4,414,076,534","5,341,377,492","5,639,050,562","4,951,216,731","5,620,085,522","5,407,785,180","4,953,825,690","5,543,950,887","5,372,081,048","5,627,198,770","6,070,868,659","6,724,951,114","4,912,442,174","6,231,180,561","5,885,356,170","6,483,508,281","6,339,892,081","6,317,829,863","6,957,382,245","6,329,589,699","6,643,286,059","6,517,041,932","6,278,947,135","6,165,866,838","5,730,831,657","7,098,446,418","6,416,610,375","6,684,617,150","6,171,545,295","6,431,421,324","6,247,664,303","6,604,888,852","7,181,482,988","6,951,264,445","7,103,582,072"
2,1,BEVERAGES AND TOBACCO,"31,130,468","38,961,759","48,463,922","69,757,968","61,325,964","55,938,822","116,065,520","51,850,160","63,286,710","40,493,846","69,981,101","61,435,872","66,163,041","58,757,571","55,881,167","62,882,178","69,412,710","58,521,241","106,252,027","93,143,167","72,900,562","124,758,431","55,180,380","100,110,512","139,452,462","81,692,791","69,655,401","56,061,022","77,630,327","70,496,513","104,989,039","96,219,191","121,007,828","91,994,131","119,598,529","108,529,430","109,118,245","56,874,758","112,604,329","132,135,103","97,677,295","90,641,023","92,476,976","56,588,306","96,199,967","88,167,645","87,987,045","122,035,530","94,178,204","69,021,202","118,655,850","134,356,016","105,038,978","94,255,623","94,351,969","97,897,502","126,805,337","139,466,091","145,223,010","171,584,977","161,791,975","94,604,447","112,227,013","101,118,493","108,926,427","99,609,494","115,861,183","90,406,378","111,094,222","106,457,684","116,009,284","245,166,345","116,322,766","88,625,932","125,204,803","129,417,433","115,942,697","123,096,124","136,873,190","132,061,899","165,833,078","131,118,310","118,300,196","156,354,014","153,053,284","87,176,593","131,742,965","123,608,237","152,985,877","130,083,042","135,543,251","136,078,630","170,527,364","128,672,888","195,444,156","159,463,676","191,792,045","135,487,638","152,868,098","161,324,075","188,635,759","152,576,612","167,230,330","146,992,364","175,942,453","198,985,521","163,563,287","279,891,057","113,946,596","128,604,858","153,796,535","189,837,436","207,358,744","213,185,606","203,648,265","158,671,196","150,642,561","148,517,798","212,269,562","216,529,783","200,326,990","199,883,874","189,487,189","191,668,081","157,885,275","160,932,454","181,641,044","158,029,724","156,656,195","260,449,782","196,405,909","301,875,725","168,633,115","169,005,166","272,954,047","271,652,266","215,083,487","251,841,446","281,929,639","286,570,219","257,193,667","283,391,554","284,856,684","353,418,183","237,374,075","279,354,981","323,941,272","316,614,262","319,023,943","322,099,324","333,419,022","301,337,346","337,582,252","329,505,339","331,225,956","348,611,156","302,998,617","236,247,035","286,660,592","315,164,375","370,611,777","326,805,667","371,437,165","314,144,869","399,656,500","390,700,869","355,696,789","399,164,789","335,604,455","308,898,066","323,366,763","417,205,344","366,439,239","299,348,754","329,418,578","337,911,692","345,171,301","290,882,455","337,841,596","357,237,229","355,399,766","385,036,581","361,692,681","374,389,259","311,635,590","329,949,750","378,932,333","353,298,139","379,819,480","472,512,536","451,431,050","393,565,143","355,824,054","350,364,117","425,925,199","444,567,800","380,303,738","362,069,634","341,357,241","324,961,861","381,768,342","351,371,730","395,788,214","419,831,034","284,163,180","304,244,781","298,901,226","268,974,542","280,790,226","213,487,314","310,594,542","318,129,593","335,979,812","333,495,148","358,931,432","378,090,405","191,934,007","242,215,471","248,858,255","246,506,184","326,737,490","284,520,528","313,383,400","358,518,655","325,744,316","417,127,623","392,818,605","470,017,384","211,189,032","239,548,590","273,564,486","290,603,727","356,150,970","285,956,226","320,889,307","386,160,405","311,387,091","320,703,723","337,964,748","392,610,373","207,262,319","197,513,144","237,933,442","157,707,853","164,624,372","187,135,648","209,109,606","228,087,100","233,276,356","264,699,430","271,856,722","268,072,840","196,926,844","185,479,053","213,548,025","223,711,731","225,535,447","258,111,307","210,128,331","218,126,189","193,304,124","180,701,125","232,938,239","291,901,807","256,898,605","201,203,706","357,433,563","241,905,177","243,929,126","292,044,816","357,558,706","365,761,405","308,581,895","315,635,948","347,539,776","356,590,052","298,293,708","285,334,789","221,479,391","279,382,358","284,163,207","318,000,371","330,520,851","322,757,919","320,195,089","355,629,204","298,602,531","301,287,109"
3,2,"CRUDE MATERIALS, INEDIBLE","604,749,198","475,994,393","565,814,036","551,941,142","670,393,909","596,050,539","660,464,396","689,419,651","614,303,939","546,957,660","562,703,723","556,931,360","481,005,521","478,914,418","532,108,841","606,934,587","643,144,456","591,113,717","640,876,642","561,464,116","535,643,543","635,193,742","604,040,905","580,467,753","558,384,581","412,020,476","597,011,326","552,391,951","621,610,347","646,423,838","647,737,981","584,020,265","621,071,735","497,689,395","589,897,209","493,445,538","681,041,575","385,382,480","688,198,477","523,681,431","597,687,656","587,788,474","644,193,441","643,759,970","625,138,160","755,284,905","563,916,431","684,196,855","730,066,876","573,109,891","852,939,361","1,011,936,174","808,510,816","1,125,572,167","930,524,072","931,263,600","920,962,547","847,630,597","703,661,403","1,039,662,986","680,067,919","825,927,148","892,241,112","750,992,812","1,063,561,984","892,078,237","941,283,681","856,341,586","1,003,436,805","920,293,391","665,534,297","1,004,518,861","816,167,771","646,065,191","864,664,292","767,778,435","1,074,277,919","1,141,948,680","1,403,256,007","1,385,992,176","1,412,286,805","1,058,396,526","1,163,822,674","1,092,048,274","1,107,600,434","1,120,133,309","1,281,819,130","1,264,346,737","1,387,067,268","1,331,439,178","1,534,801,844","1,475,867,798","1,433,425,658","1,508,341,029","1,410,497,132","1,557,128,644","1,402,393,768","1,363,729,127","1,338,314,177","1,482,145,764","1,639,736,677","1,643,907,395","1,752,627,187","1,628,280,085","2,389,331,352","1,638,509,595","1,380,962,222","981,827,499","797,064,354","685,009,690","874,640,870","948,102,372","1,012,634,355","1,315,173,769","1,492,110,624","1,426,133,069","1,486,803,159","1,428,571,100","1,724,333,794","1,690,590,279","1,356,116,210","1,310,400,864","1,520,990,363","1,682,474,472","1,670,364,113","1,961,483,303","1,840,210,362","1,654,611,039","1,573,019,282","1,560,491,320","1,543,267,903","1,770,847,100","1,858,087,476","1,397,719,838","2,241,099,405","1,983,263,928","1,934,989,949","2,014,950,715","2,334,389,993","2,058,472,791","2,333,682,788","2,299,435,335","1,973,593,673","2,328,829,751","1,920,516,424","1,782,182,597","1,898,838,871","2,216,614,893","2,236,021,703","2,376,452,646","2,355,533,157","2,154,511,162","2,010,695,522","1,994,263,052","1,974,853,078","1,966,405,627","2,208,120,186","1,585,685,659","1,793,267,162","1,998,920,609","2,038,158,000","2,160,833,449","2,343,570,109","1,819,919,207","1,768,794,810","1,828,496,380","2,161,420,402","2,181,058,482","2,106,699,906","1,496,978,751","2,020,801,824","1,962,928,227","1,894,053,222","1,768,863,801","1,993,645,848","1,829,826,698","1,811,696,473","1,917,954,255","1,448,381,575","1,739,750,710","1,952,102,777","1,554,076,967","2,081,300,606","1,573,065,892","1,605,502,313","1,870,921,921","1,880,382,600","1,833,804,411","2,096,047,376","2,086,326,750","1,758,464,014","2,195,639,286","2,261,737,932","1,520,726,406","2,072,995,562","1,782,984,140","1,670,765,609","2,127,912,683","1,745,658,812","2,256,493,920","1,965,571,648","1,998,404,185","2,646,412,873","2,832,201,680","2,826,151,041","2,918,849,677","3,249,313,644","2,511,947,375","2,644,549,193","2,490,615,549","2,866,327,916","2,647,710,025","2,678,857,132","2,928,731,050","2,762,233,233","3,162,037,420","3,195,204,476","2,721,575,220","2,932,534,154","2,877,099,900","2,957,314,806","2,987,937,477","3,464,708,090","2,933,860,282","3,062,203,935","3,012,958,069","3,323,953,920","3,120,911,732","3,568,404,365","2,465,773,181","3,200,830,453","3,665,151,726","3,200,276,861","3,171,576,228","3,877,607,663","3,580,986,668","3,621,807,478","3,772,661,559","3,893,054,563","3,759,623,131","3,740,873,171","2,822,813,043","3,585,728,053","3,295,603,594","2,453,881,550","2,984,258,148","3,169,674,582","3,459,275,444","3,591,094,081","3,680,172,237","3,717,965,665","4,611,114,866","4,607,298,471","4,424,139,463","4,948,092,348","4,872,391,975","4,912,923,346","5,009,959,994","6,532,613,835","3,952,393,821","4,913,719,651","4,642,502,179","4,993,296,760","4,923,202,893","4,901,151,751","3,797,309,137","4,878,580,586","5,897,080,588","4,507,003,245","4,733,755,909","3,916,726,167","4,462,100,749","4,159,810,895","3,764,336,190","4,454,088,755","3,737,237,752","3,436,692,377","2,949,166,926","4,450,423,838","3,373,736,204","3,790,512,464","3,370,421,706","3,430,480,085","3,438,299,994","3,722,056,993","4,098,375,335","3,784,913,685","3,870,204,166"
4,3,"MINERAL FUELS, LUBRICANTS, ETC.","653,256,063","1,702,132,260","1,022,498,684","1,202,142,579","1,111,462,373","1,202,359,378","1,382,318,398","1,268,652,286","1,766,329,251","1,215,075,863","1,116,661,482","1,330,171,491","1,105,848,998","908,330,826","1,281,117,044","1,186,666,832","857,799,342","2,373,783,197","1,232,204,475","1,241,451,484","1,312,380,930","1,360,091,084","983,782,856","862,430,567","818,165,126","1,020,744,244","1,296,169,273","1,141,790,256","1,267,156,952","957,983,447","1,568,751,721","1,195,143,470","1,318,896,321","1,299,516,695","1,054,056,007","1,429,879,565","1,332,171,993","1,386,488,242","1,482,939,414","1,690,246,002","1,597,273,854","1,327,348,649","1,452,737,605","1,289,310,499","1,538,294,825","1,488,225,105","1,273,928,691","1,660,579,551","1,700,096,315","1,312,928,390","1,452,529,305","1,851,803,234","2,026,948,560","2,015,942,717","2,043,906,717","2,308,628,500","3,026,655,424","2,363,092,747","2,272,087,801","2,743,655,368","2,464,632,538","2,252,279,380","2,995,007,694","2,511,545,975","3,019,164,288","2,974,932,013","2,988,344,107","2,561,115,689","3,513,235,235","3,267,584,543","3,203,518,845","3,186,797,849","2,712,700,778","3,114,212,937","3,269,134,839","3,297,236,977","4,054,685,602","3,109,977,058","3,900,587,527","4,389,877,393","3,929,915,619","3,194,122,393","3,324,438,790","3,248,723,159","3,306,798,780","2,742,552,944","4,063,186,496","3,196,982,752","3,795,858,928","3,553,687,622","3,375,896,557","4,414,288,273","3,077,599,865","4,105,334,721","4,408,616,306","4,207,263,544","4,424,207,939","3,401,962,776","5,139,500,129","4,734,123,222","5,801,582,981","6,031,065,612","5,147,557,026","7,122,791,023","5,184,013,183","4,034,622,690","3,535,539,778","2,247,354,327","2,195,847,800","2,102,052,814","2,007,874,669","2,359,625,053","2,142,948,767","2,998,373,637","3,649,913,087","3,331,683,954","3,598,714,439","4,658,186,265","3,214,704,911","3,428,289,811","3,471,515,814","2,848,740,577","4,863,973,744","3,251,298,656","4,589,282,137","3,930,874,036","5,480,261,846","3,817,663,671","4,548,724,925","6,694,415,258","4,144,819,564","5,048,982,575","4,918,914,316","4,192,271,866","7,193,722,220","5,366,149,361","5,438,540,794","6,868,164,233","5,509,275,221","5,238,545,841","5,156,403,574","5,474,804,280","5,088,367,178","7,189,875,447","5,870,349,478","6,256,698,550","7,233,501,553","6,923,910,977","8,396,904,144","6,650,443,923","8,450,594,784","5,359,275,961","9,452,223,672","8,100,707,678","6,074,639,714","7,277,774,671","11,338,780,851","6,523,770,306","8,275,339,146","8,498,147,976","7,046,844,193","8,319,418,971","8,351,662,435","10,944,788,199","8,162,464,592","11,347,329,033","7,247,640,073","8,966,177,407","11,741,844,537","9,086,068,169","9,197,259,865","9,694,705,739","10,324,656,673","10,301,380,704","10,616,958,115","9,343,946,217","8,017,182,093","11,241,694,659","6,945,013,292","8,365,756,823","5,503,082,027","7,420,150,708","7,717,057,460","5,948,597,572","7,001,784,460","6,507,178,423","10,124,611,644","7,332,560,837","6,880,116,581","8,034,005,776","6,359,982,335","6,318,989,465","5,126,697,535","4,814,876,028","4,914,321,925","4,722,646,615","5,360,124,587","7,160,986,470","5,872,505,662","5,434,766,556","7,148,428,113","6,719,123,667","7,519,651,618","7,389,724,376","7,908,320,634","10,852,317,466","9,127,522,995","8,255,185,739","9,928,357,156","6,658,286,588","9,553,551,746","8,578,871,384","8,296,922,450","9,723,918,383","9,367,731,696","8,556,622,729","9,628,965,231","7,922,642,001","8,739,670,084","10,718,126,796","12,055,919,843","9,670,856,392","11,268,214,736","10,216,460,630","9,073,869,310","14,451,706,643","12,590,564,006","10,162,830,676","9,236,550,173","7,313,577,515","10,052,027,433","12,038,633,247","12,220,976,872","10,258,382,485","11,232,742,326","8,889,155,371","10,511,205,740","9,718,411,735","10,985,404,359","11,087,211,596","11,788,938,755","10,122,701,672","12,434,949,799","7,513,149,057","4,639,548,101","6,434,914,040","8,082,319,288","7,416,469,603","6,011,547,440","7,951,114,894","6,324,257,624","6,429,074,743","7,129,725,366","8,491,161,876","7,982,915,858","12,922,188,160","9,069,491,327","11,124,078,149","11,952,992,411","8,237,720,638","11,157,308,036","12,634,522,553","13,177,207,207","9,765,463,260","10,008,227,509","11,110,029,717","18,598,856,114","17,448,744,159","18,206,615,437","24,921,196,726","27,132,298,731","31,044,588,160","21,592,166,812","24,665,638,534","18,073,832,990","18,865,323,186","16,482,976,144","20,942,251,682","18,114,052,678","17,629,076,631","20,942,705,361","21,335,523,245","18,962,186,935","16,819,660,956","16,735,886,124","24,272,377,484","19,964,012,383","19,349,009,100"
5,4,ANIMAL AND VEGETABLE OILS AND FATS,"58,953,819","41,940,353","32,465,587","58,965,870","50,068,924","53,123,566","65,035,244","55,628,674","50,223,227","30,141,633","51,841,491","55,604,245","38,255,255","49,356,985","47,988,665","54,781,446","71,178,947","53,769,910","36,469,103","85,244,534","127,506,107","46,920,632","77,247,648","104,574,423","125,283,882","76,338,933","46,271,873","35,034,414","69,885,879","94,768,870","95,357,876","123,163,348","117,203,897","102,681,405","227,316,432","152,428,058","182,437,008","132,919,343","147,837,282","95,436,616","101,952,491","86,678,840","82,156,771","59,370,703","55,309,055","103,398,376","145,552,006","165,642,600","207,746,053","102,372,122","444,096,969","446,556,626","275,823,583","327,676,747","256,021,220","121,533,536","168,327,750","199,725,655","144,661,412","216,489,548","151,670,210","152,237,352","239,012,334","181,227,717","137,500,656","164,005,870","186,153,751","135,460,850","96,626,855","231,900,276","167,994,969","250,775,578","305,999,888","420,321,513","228,885,304","194,171,823","195,813,470","185,698,385","140,198,677","178,973,027","157,905,019","217,734,210","252,188,276","214,870,890","234,260,301","111,321,280","151,189,134","201,199,781","207,549,205","322,392,719","360,464,087","233,849,877","264,894,222","302,710,580","357,315,788","413,091,788","546,298,979","422,075,783","455,970,184","705,843,641","283,244,438","302,719,792","516,738,430","234,777,884","541,521,208","441,700,341","459,056,716","309,097,446","215,507,823","249,146,363","414,086,004","318,269,337","438,569,307","525,738,419","429,673,252","427,269,220","462,610,195","486,279,483","441,764,563","568,658,748","655,845,094","480,416,318","384,365,606","581,284,794","546,588,639","469,734,524","558,249,303","711,867,162","583,670,558","604,514,126","741,963,292","890,242,252","1,445,520,387","1,473,054,881","837,854,507","653,816,779","833,287,453","941,220,932","877,566,152","743,187,969","745,579,888","602,754,331","953,138,581","1,406,685,770","1,392,958,510","1,248,832,794","790,202,651","870,281,225","954,763,522","932,175,573","596,526,206","795,264,743","521,735,622","442,795,326","643,027,055","560,097,757","574,935,523","511,789,863","361,495,916","376,758,659","403,539,310","273,303,599","443,818,453","201,308,101","186,045,519","259,807,463","223,647,508","300,695,071","310,710,183","209,041,428","241,292,877","466,906,242","457,648,603","424,545,124","339,945,235","289,703,894","282,867,713","516,465,314","390,948,829","591,055,381","583,030,967","511,774,767","785,017,024","399,428,976","527,465,373","604,765,253","620,993,908","471,687,868","398,751,942","742,211,598","600,685,688","725,101,810","360,023,490","491,473,035","537,380,779","481,757,717","438,691,909","465,824,465","347,403,589","298,163,765","490,654,061","475,340,278","484,751,607","597,535,403","768,045,209","705,990,959","693,496,717","592,758,179","555,758,686","450,654,280","491,918,287","551,404,303","495,498,155","397,457,613","573,626,841","496,225,625","529,093,877","418,740,640","470,669,505","529,794,460","434,175,038","562,820,913","556,762,875","608,935,827","551,836,616","700,898,672","750,592,542","541,828,188","451,582,225","474,145,646","571,353,618","407,083,862","545,005,794","502,853,998","533,872,639","446,253,870","479,821,875","774,101,747","531,489,249","846,968,509","953,681,077","628,304,330","730,023,375","627,821,590","349,478,468","565,251,242","670,446,130","522,330,857","720,155,062","594,320,408","860,251,177","1,691,696,327","1,473,643,377","1,020,235,800","1,160,908,042","1,026,155,061","1,063,991,536","1,588,982,981","1,272,746,819","1,163,507,579","1,102,330,496","1,174,957,519","1,402,541,359","1,112,109,833","1,324,750,994","2,036,814,732","1,777,060,066","1,578,007,290","1,415,511,312","1,496,433,780","1,900,222,430","1,706,874,539","1,786,301,188","934,680,387","1,119,662,145","1,171,722,827","1,342,983,275","1,054,254,256","801,781,623","779,155,242","910,027,784","1,096,611,486","1,114,966,619","1,205,527,420","655,907,194","800,815,510","638,121,990","793,274,863"
